iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,pose,9,60,550,0,0,0,500.0,677.0,500.0,675.0,1,5415,1782662291669
1,2,pose,9,60,550,0,5,1,594.0,158.0,594.1,141.6,1,2108,1782662293777
1,2,pose,9,60,550,0,1,2,300.0,604.0,323.2,610.7,1,1845,1782662295622
1,2,pose,9,60,550,0,6,3,755.0,284.0,738.2,262.5,1,1490,1782662297112
1,2,pose,9,60,550,0,2,4,180.0,466.0,229.2,447.8,0,1663,1782662298775
1,2,pose,9,60,550,0,2,4,235.0,472.0,229.2,447.8,1,2150,1782662299262
1,2,pose,9,60,550,0,7,5,240.0,473.0,770.8,447.8,0,282,1782662299544
1,2,pose,9,60,550,0,7,5,740.0,453.0,770.8,447.8,0,2227,1782662301489
1,2,pose,9,60,550,0,7,5,739.0,472.0,770.8,447.8,0,2554,1782662301816
1,2,pose,9,60,550,0,7,5,777.0,456.0,770.8,447.8,1,3242,1782662302504
1,2,pose,9,60,550,0,3,6,787.0,433.0,261.8,262.5,0,435,1782662302939
1,2,pose,9,60,550,0,3,6,261.0,262.0,261.8,262.5,1,2109,1782662304613
1,2,pose,9,60,550,0,8,7,684.0,627.0,676.8,610.7,1,1805,1782662306418
1,2,pose,9,60,550,0,4,8,409.0,135.0,405.9,141.6,1,1961,1782662308379
2,2,pose,9,60,550,0,0,0,482.0,675.0,500.0,675.0,1,2415,1782662310794
2,2,pose,9,60,550,0,5,1,477.0,696.0,594.1,141.6,0,400,1782662311194
2,2,pose,9,60,550,0,5,1,597.0,150.0,594.1,141.6,1,2107,1782662312901
2,2,pose,9,60,550,0,1,2,595.0,134.0,323.2,610.7,0,314,1782662313215
2,2,pose,9,60,550,0,1,2,311.0,614.0,323.2,610.7,1,1847,1782662314748
2,2,pose,9,60,550,0,6,3,752.0,258.0,738.2,262.5,1,1914,1782662316662
2,2,pose,9,60,550,0,2,4,213.0,475.0,229.2,447.8,0,1680,1782662318342
2,2,pose,9,60,550,0,2,4,221.0,459.0,229.2,447.8,1,2138,1782662318800
2,2,pose,9,60,550,0,7,5,746.0,443.0,770.8,447.8,1,2509,1782662321309
2,2,pose,9,60,550,0,3,6,265.0,258.0,261.8,262.5,1,2104,1782662323413
2,2,pose,9,60,550,0,8,7,652.0,623.0,676.8,610.7,1,1802,1782662325215
2,2,pose,9,60,550,0,4,8,409.0,155.0,405.9,141.6,1,1699,1782662326914
3,2,pose,9,60,550,0,0,0,517.0,672.0,500.0,675.0,1,2909,1782662329823
3,2,pose,9,60,550,0,5,1,593.0,155.0,594.1,141.6,1,2057,1782662331880
3,2,pose,9,60,550,0,1,2,318.0,609.0,323.2,610.7,1,1631,1782662333511
3,2,pose,9,60,550,0,6,3,746.0,277.0,738.2,262.5,1,2047,1782662335558
3,2,pose,9,60,550,0,2,4,226.0,457.0,229.2,447.8,1,2046,1782662337604
3,2,pose,9,60,550,0,7,5,754.0,451.0,770.8,447.8,1,1826,1782662339430
3,2,pose,9,60,550,0,3,6,264.0,261.0,261.8,262.5,1,1990,1782662341420
3,2,pose,9,60,550,0,8,7,682.0,619.0,676.8,610.7,1,2498,1782662343918
3,2,pose,9,60,550,0,4,8,412.0,159.0,405.9,141.6,1,2053,1782662345971
