iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,mouse,60,500,0,1782657627892,1782657629003,1111,0
1,RL,2,mouse,60,500,0,1782657629359,1782657629933,574,0
2,LR,2,mouse,60,500,0,1782657630263,1782657630902,639,0
2,RL,2,mouse,60,500,0,1782657631198,1782657631536,338,0
3,LR,2,mouse,60,500,0,1782657631967,1782657632136,169,0
3,RL,2,mouse,60,500,0,1782657632541,1782657632809,268,0
