iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,mouse,9,40,400,150,0,0,493.0,597.0,500.0,600.0,1,2590,1782579933891
1,1,mouse,9,40,400,150,5,1,586.0,208.0,568.4,212.1,1,1860,1782579935751
1,1,mouse,9,40,400,150,1,2,358.0,546.0,371.4,553.2,1,1873,1782579937624
1,1,mouse,9,40,400,150,6,3,678.0,288.0,673.2,300.0,1,1510,1782579939134
1,1,mouse,9,40,400,150,2,4,294.0,437.0,303.0,434.7,1,1721,1782579940855
1,1,mouse,9,40,400,150,7,5,749.0,414.0,697.0,434.7,0,1846,1782579942701
1,1,mouse,9,40,400,150,7,5,728.0,419.0,697.0,434.7,0,2362,1782579943217
1,1,mouse,9,40,400,150,7,5,723.0,419.0,697.0,434.7,0,3038,1782579943893
1,1,mouse,9,40,400,150,7,5,720.0,420.0,697.0,434.7,0,3810,1782579944665
1,1,mouse,9,40,400,150,7,5,712.0,420.0,697.0,434.7,0,4792,1782579945647
1,1,mouse,9,40,400,150,7,5,702.0,424.0,697.0,434.7,1,5375,1782579946230
1,1,mouse,9,40,400,150,3,6,316.0,291.0,326.8,300.0,1,1483,1782579947713
1,1,mouse,9,40,400,150,8,7,616.0,564.0,628.6,553.2,1,1494,1782579949207
1,1,mouse,9,40,400,150,4,8,429.0,209.0,431.6,212.1,1,1449,1782579950656
2,1,mouse,9,40,400,150,0,0,490.0,613.0,500.0,600.0,1,1590,1782579952246
2,1,mouse,9,40,400,150,5,1,572.0,227.0,568.4,212.1,1,1259,1782579953505
2,1,mouse,9,40,400,150,1,2,381.0,555.0,371.4,553.2,1,1319,1782579954824
2,1,mouse,9,40,400,150,6,3,686.0,295.0,673.2,300.0,1,1645,1782579956469
2,1,mouse,9,40,400,150,2,4,302.0,424.0,303.0,434.7,1,1793,1782579958262
2,1,mouse,9,40,400,150,7,5,694.0,429.0,697.0,434.7,1,1430,1782579959692
2,1,mouse,9,40,400,150,3,6,332.0,307.0,326.8,300.0,1,1510,1782579961202
2,1,mouse,9,40,400,150,8,7,648.0,554.0,628.6,553.2,1,1827,1782579963029
2,1,mouse,9,40,400,150,4,8,435.0,206.0,431.6,212.1,1,1669,1782579964698
3,1,mouse,9,40,400,150,0,0,507.0,606.0,500.0,600.0,1,2771,1782579967469
3,1,mouse,9,40,400,150,5,1,567.0,201.0,568.4,212.1,1,1666,1782579969135
3,1,mouse,9,40,400,150,1,2,377.0,561.0,371.4,553.2,1,1637,1782579970772
3,1,mouse,9,40,400,150,6,3,677.0,282.0,673.2,300.0,1,1133,1782579971905
3,1,mouse,9,40,400,150,2,4,287.0,440.0,303.0,434.7,1,1131,1782579973036
3,1,mouse,9,40,400,150,7,5,678.0,427.0,697.0,434.7,0,1567,1782579974603
3,1,mouse,9,40,400,150,7,5,686.0,431.0,697.0,434.7,1,2252,1782579975288
3,1,mouse,9,40,400,150,3,6,330.0,302.0,326.8,300.0,1,1612,1782579976900
3,1,mouse,9,40,400,150,8,7,628.0,551.0,628.6,553.2,1,1301,1782579978201
3,1,mouse,9,40,400,150,4,8,436.0,213.0,431.6,212.1,1,1641,1782579979842
