iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,touchpad,9,60,250,0,0,0,509.0,523.0,500.0,525.0,1,3299,1782579262940
1,1,touchpad,9,60,250,0,5,1,551.0,262.0,542.8,282.5,1,804,1782579263744
1,1,touchpad,9,60,250,0,1,2,419.0,514.0,419.7,495.8,1,643,1782579264387
1,1,touchpad,9,60,250,0,6,3,624.0,318.0,608.3,337.5,1,722,1782579265109
1,1,touchpad,9,60,250,0,2,4,361.0,430.0,376.9,421.7,1,625,1782579265734
1,1,touchpad,9,60,250,0,7,5,628.0,432.0,623.1,421.7,1,689,1782579266423
1,1,touchpad,9,60,250,0,3,6,391.0,344.0,391.7,337.5,1,662,1782579267085
1,1,touchpad,9,60,250,0,8,7,584.0,508.0,580.3,495.8,1,930,1782579268015
1,1,touchpad,9,60,250,0,4,8,473.0,273.0,457.2,282.5,1,752,1782579268767
2,1,touchpad,9,60,250,0,0,0,514.0,531.0,500.0,525.0,1,639,1782579269406
2,1,touchpad,9,60,250,0,5,1,561.0,288.0,542.8,282.5,1,662,1782579270068
2,1,touchpad,9,60,250,0,1,2,427.0,515.0,419.7,495.8,1,650,1782579270718
2,1,touchpad,9,60,250,0,6,3,620.0,338.0,608.3,337.5,1,867,1782579271585
2,1,touchpad,9,60,250,0,2,4,368.0,430.0,376.9,421.7,1,676,1782579272261
2,1,touchpad,9,60,250,0,7,5,625.0,430.0,623.1,421.7,1,701,1782579272962
2,1,touchpad,9,60,250,0,3,6,384.0,338.0,391.7,337.5,1,702,1782579273664
2,1,touchpad,9,60,250,0,8,7,575.0,531.0,580.3,495.8,0,714,1782579274378
2,1,touchpad,9,60,250,0,8,7,578.0,503.0,580.3,495.8,1,1109,1782579274773
2,1,touchpad,9,60,250,0,4,8,472.0,280.0,457.2,282.5,1,727,1782579275500
3,1,touchpad,9,60,250,0,0,0,496.0,528.0,500.0,525.0,1,612,1782579276112
3,1,touchpad,9,60,250,0,5,1,555.0,292.0,542.8,282.5,1,638,1782579276750
3,1,touchpad,9,60,250,0,1,2,410.0,489.0,419.7,495.8,1,637,1782579277387
3,1,touchpad,9,60,250,0,6,3,618.0,333.0,608.3,337.5,1,817,1782579278204
3,1,touchpad,9,60,250,0,2,4,376.0,408.0,376.9,421.7,1,713,1782579278917
3,1,touchpad,9,60,250,0,7,5,636.0,423.0,623.1,421.7,1,726,1782579279643
3,1,touchpad,9,60,250,0,3,6,391.0,342.0,391.7,337.5,1,727,1782579280370
3,1,touchpad,9,60,250,0,8,7,574.0,505.0,580.3,495.8,1,828,1782579281198
3,1,touchpad,9,60,250,0,4,8,464.0,280.0,457.2,282.5,1,829,1782579282027
