iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,touchpad,100,350,0,1782742594365,1782742594457,92,0
1,RL,3,touchpad,100,350,0,1782742594831,1782742595228,397,0
2,LR,3,touchpad,100,350,0,1782742595493,1782742595613,120,0
2,RL,3,touchpad,100,350,0,1782742595974,1782742596116,142,0
3,LR,3,touchpad,100,350,0,1782742596440,1782742596557,117,0
3,RL,3,touchpad,100,350,0,1782742596911,1782742596977,66,0
