iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,mouse,150,500,150,1782657896060,1782657896364,304,0
1,RL,2,mouse,150,500,150,1782657896771,1782657897249,478,0
2,LR,2,mouse,150,500,150,1782657897726,1782657897845,119,0
2,RL,2,mouse,150,500,150,1782657898441,1782657898780,339,0
3,LR,2,mouse,150,500,150,1782657899258,1782657899512,254,0
3,RL,2,mouse,150,500,150,1782657899989,1782657900243,254,0
