iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,pose,100,350,0,1782662370803,1782662371545,742,0
1,RL,2,pose,100,350,0,1782662372027,1782662372441,414,0
2,LR,2,pose,100,350,0,1782662373043,1782662373496,453,0
2,RL,2,pose,100,350,0,1782662373974,1782662374364,390,0
3,LR,2,pose,100,350,0,1782662375059,1782662375583,524,0
3,RL,2,pose,100,350,0,1782662375859,1782662376312,453,0
