iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,touchpad,9,60,550,0,0,0,500.0,678.0,500.0,675.0,1,1882,1782662534060
1,2,touchpad,9,60,550,0,5,1,579.0,107.0,594.1,141.6,0,1447,1782662535507
1,2,touchpad,9,60,550,0,5,1,592.0,119.0,594.1,141.6,1,2134,1782662536194
1,2,touchpad,9,60,550,0,1,2,328.0,603.0,323.2,610.7,1,1059,1782662537253
1,2,touchpad,9,60,550,0,6,3,752.0,268.0,738.2,262.5,1,1080,1782662538333
1,2,touchpad,9,60,550,0,2,4,225.0,433.0,229.2,447.8,1,1160,1782662539493
1,2,touchpad,9,60,550,0,7,5,759.0,424.0,770.8,447.8,1,1179,1782662540672
1,2,touchpad,9,60,550,0,3,6,249.0,269.0,261.8,262.5,1,940,1782662541612
1,2,touchpad,9,60,550,0,8,7,696.0,604.0,676.8,610.7,1,862,1782662542474
1,2,touchpad,9,60,550,0,4,8,405.0,162.0,405.9,141.6,1,1201,1782662543675
2,2,touchpad,9,60,550,0,0,0,506.0,654.0,500.0,675.0,1,1123,1782662544798
2,2,touchpad,9,60,550,0,5,1,588.0,114.0,594.1,141.6,1,1484,1782662546282
2,2,touchpad,9,60,550,0,1,2,333.0,593.0,323.2,610.7,1,1548,1782662547830
2,2,touchpad,9,60,550,0,6,3,740.0,254.0,738.2,262.5,1,1497,1782662549327
2,2,touchpad,9,60,550,0,2,4,219.0,441.0,229.2,447.8,1,932,1782662550259
2,2,touchpad,9,60,550,0,7,5,771.0,453.0,770.8,447.8,1,1095,1782662551354
2,2,touchpad,9,60,550,0,3,6,280.0,269.0,261.8,262.5,1,1266,1782662552620
2,2,touchpad,9,60,550,0,8,7,677.0,619.0,676.8,610.7,1,953,1782662553573
2,2,touchpad,9,60,550,0,4,8,396.0,152.0,405.9,141.6,1,1024,1782662554597
3,2,touchpad,9,60,550,0,0,0,501.0,671.0,500.0,675.0,1,1413,1782662556010
3,2,touchpad,9,60,550,0,5,1,579.0,146.0,594.1,141.6,1,1250,1782662557260
3,2,touchpad,9,60,550,0,1,2,308.0,601.0,323.2,610.7,1,1265,1782662558525
3,2,touchpad,9,60,550,0,6,3,741.0,250.0,738.2,262.5,1,699,1782662559224
3,2,touchpad,9,60,550,0,2,4,254.0,444.0,229.2,447.8,1,1159,1782662560383
3,2,touchpad,9,60,550,0,7,5,755.0,447.0,770.8,447.8,1,1017,1782662561400
3,2,touchpad,9,60,550,0,3,6,243.0,247.0,261.8,262.5,1,1208,1782662562608
3,2,touchpad,9,60,550,0,8,7,663.0,618.0,676.8,610.7,1,1110,1782662563718
3,2,touchpad,9,60,550,0,4,8,388.0,146.0,405.9,141.6,1,1257,1782662564975
