iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,mouse,150,500,0,1782742830499,1782742831561,1062,0
1,RL,3,mouse,150,500,0,1782742831883,1782742832328,445,0
2,LR,3,mouse,150,500,0,1782742832507,1782742832686,179,0
2,RL,3,mouse,150,500,0,1782742833000,1782742833414,414,0
3,LR,3,mouse,150,500,0,1782742833559,1782742833769,210,0
3,RL,3,mouse,150,500,0,1782742834089,1782742834436,347,0
