iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,mouse,9,40,400,0,0,0,501.0,594.0,500.0,600.0,1,1730,1782657771182
1,2,mouse,9,40,400,0,5,1,564.0,233.0,568.4,212.1,0,713,1782657771895
1,2,mouse,9,40,400,0,5,1,570.0,220.0,568.4,212.1,1,1402,1782657772584
1,2,mouse,9,40,400,0,1,2,389.0,537.0,371.4,553.2,0,826,1782657773410
1,2,mouse,9,40,400,0,1,2,374.0,550.0,371.4,553.2,1,1141,1782657773725
1,2,mouse,9,40,400,0,6,3,670.0,306.0,673.2,300.0,1,923,1782657774648
1,2,mouse,9,40,400,0,2,4,312.0,431.0,303.0,434.7,1,906,1782657775554
1,2,mouse,9,40,400,0,7,5,701.0,436.0,697.0,434.7,1,1044,1782657776598
1,2,mouse,9,40,400,0,3,6,316.0,299.0,326.8,300.0,1,885,1782657777483
1,2,mouse,9,40,400,0,8,7,632.0,548.0,628.6,553.2,1,907,1782657778390
1,2,mouse,9,40,400,0,4,8,430.0,213.0,431.6,212.1,1,847,1782657779237
2,2,mouse,9,40,400,0,0,0,508.0,588.0,500.0,600.0,1,825,1782657780062
2,2,mouse,9,40,400,0,5,1,569.0,216.0,568.4,212.1,1,870,1782657780932
2,2,mouse,9,40,400,0,1,2,373.0,542.0,371.4,553.2,1,841,1782657781773
2,2,mouse,9,40,400,0,6,3,666.0,305.0,673.2,300.0,1,816,1782657782589
2,2,mouse,9,40,400,0,2,4,309.0,432.0,303.0,434.7,1,915,1782657783504
2,2,mouse,9,40,400,0,7,5,697.0,439.0,697.0,434.7,1,923,1782657784427
2,2,mouse,9,40,400,0,3,6,330.0,301.0,326.8,300.0,1,945,1782657785372
2,2,mouse,9,40,400,0,8,7,623.0,556.0,628.6,553.2,1,713,1782657786085
2,2,mouse,9,40,400,0,4,8,430.0,214.0,431.6,212.1,1,923,1782657787008
3,2,mouse,9,40,400,0,0,0,497.0,602.0,500.0,600.0,1,810,1782657787818
3,2,mouse,9,40,400,0,5,1,566.0,214.0,568.4,212.1,1,712,1782657788530
3,2,mouse,9,40,400,0,1,2,370.0,555.0,371.4,553.2,1,900,1782657789430
3,2,mouse,9,40,400,0,6,3,667.0,301.0,673.2,300.0,1,945,1782657790375
3,2,mouse,9,40,400,0,2,4,315.0,427.0,303.0,434.7,1,683,1782657791058
3,2,mouse,9,40,400,0,7,5,688.0,435.0,697.0,434.7,1,794,1782657791852
3,2,mouse,9,40,400,0,3,6,329.0,296.0,326.8,300.0,1,862,1782657792714
3,2,mouse,9,40,400,0,8,7,616.0,563.0,628.6,553.2,1,916,1782657793630
3,2,mouse,9,40,400,0,4,8,433.0,206.0,431.6,212.1,1,1162,1782657794792
