iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,touchpad,60,500,0,1782742616136,1782742617261,1125,0
1,RL,3,touchpad,60,500,0,1782742617582,1782742618567,985,0
2,LR,3,touchpad,60,500,0,1782742618942,1782742619614,672,0
2,RL,3,touchpad,60,500,0,1782742620045,1782742620916,871,0
3,LR,3,touchpad,60,500,0,1782742621398,1782742622351,953,0
3,RL,3,touchpad,60,500,0,1782742622682,1782742623269,587,1
