iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,touchpad,9,90,400,0,0,0,484.0,602.0,500.0,600.0,1,2066,1782579188063
1,1,touchpad,9,90,400,0,5,1,562.0,236.0,568.4,212.1,1,1172,1782579189235
1,1,touchpad,9,90,400,0,1,2,375.0,583.0,371.4,553.2,1,1046,1782579190281
1,1,touchpad,9,90,400,0,6,3,690.0,281.0,673.2,300.0,1,1044,1782579191325
1,1,touchpad,9,90,400,0,2,4,304.0,433.0,303.0,434.7,1,982,1782579192307
1,1,touchpad,9,90,400,0,7,5,707.0,432.0,697.0,434.7,1,956,1782579193263
1,1,touchpad,9,90,400,0,3,6,317.0,284.0,326.8,300.0,1,994,1782579194257
1,1,touchpad,9,90,400,0,8,7,615.0,582.0,628.6,553.2,1,930,1782579195187
1,1,touchpad,9,90,400,0,4,8,451.0,180.0,431.6,212.1,1,918,1782579196105
2,1,touchpad,9,90,400,0,0,0,510.0,592.0,500.0,600.0,1,982,1782579197087
2,1,touchpad,9,90,400,0,5,1,555.0,196.0,568.4,212.1,1,765,1782579197852
2,1,touchpad,9,90,400,0,1,2,366.0,567.0,371.4,553.2,1,1020,1782579198872
2,1,touchpad,9,90,400,0,6,3,661.0,313.0,673.2,300.0,1,1007,1782579199879
2,1,touchpad,9,90,400,0,2,4,316.0,431.0,303.0,434.7,1,1045,1782579200924
2,1,touchpad,9,90,400,0,7,5,712.0,415.0,697.0,434.7,1,982,1782579201906
2,1,touchpad,9,90,400,0,3,6,334.0,284.0,326.8,300.0,1,892,1782579202798
2,1,touchpad,9,90,400,0,8,7,618.0,548.0,628.6,553.2,1,816,1782579203614
2,1,touchpad,9,90,400,0,4,8,436.0,249.0,431.6,212.1,1,892,1782579204506
3,1,touchpad,9,90,400,0,0,0,511.0,606.0,500.0,600.0,1,892,1782579205398
3,1,touchpad,9,90,400,0,5,1,554.0,169.0,568.4,212.1,0,868,1782579206266
3,1,touchpad,9,90,400,0,5,1,566.0,188.0,568.4,212.1,1,1620,1782579207018
3,1,touchpad,9,90,400,0,1,2,371.0,536.0,371.4,553.2,1,995,1782579208013
3,1,touchpad,9,90,400,0,6,3,651.0,304.0,673.2,300.0,1,993,1782579209006
3,1,touchpad,9,90,400,0,2,4,314.0,458.0,303.0,434.7,1,715,1782579209721
3,1,touchpad,9,90,400,0,7,5,712.0,422.0,697.0,434.7,1,879,1782579210600
3,1,touchpad,9,90,400,0,3,6,321.0,268.0,326.8,300.0,1,879,1782579211479
3,1,touchpad,9,90,400,0,8,7,609.0,562.0,628.6,553.2,1,765,1782579212244
3,1,touchpad,9,90,400,0,4,8,444.0,220.0,431.6,212.1,1,804,1782579213048
