iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,60,500,150,1782579996454,1782579997856,1402,0
1,RL,1,mouse,60,500,150,1782579998399,1782579999056,657,0
2,LR,1,mouse,60,500,150,1782579999530,1782579999791,261,0
2,RL,1,mouse,60,500,150,1782580000366,1782580000740,374,0
3,LR,1,mouse,60,500,150,1782580001213,1782580001550,337,0
3,RL,1,mouse,60,500,150,1782580002042,1782580002490,448,0
