iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,pose,9,60,250,0,0,0,521.0,497.0,500.0,525.0,0,3029,1782578431358
1,1,pose,9,60,250,0,0,0,516.0,528.0,500.0,525.0,1,3989,1782578432318
1,1,pose,9,60,250,0,5,1,560.0,242.0,542.8,282.5,0,2211,1782578434529
1,1,pose,9,60,250,0,5,1,562.0,292.0,542.8,282.5,1,2678,1782578434996
1,1,pose,9,60,250,0,1,2,412.0,526.0,419.7,495.8,0,1607,1782578436603
1,1,pose,9,60,250,0,1,2,426.0,483.0,419.7,495.8,1,2211,1782578437207
1,1,pose,9,60,250,0,6,3,591.0,342.0,608.3,337.5,1,2110,1782578439317
1,1,pose,9,60,250,0,2,4,373.0,432.0,376.9,421.7,1,1474,1782578440791
1,1,pose,9,60,250,0,7,5,400.0,429.0,623.1,421.7,0,668,1782578441459
1,1,pose,9,60,250,0,7,5,631.0,418.0,623.1,421.7,1,4654,1782578445445
1,1,pose,9,60,250,0,3,6,390.0,322.0,391.7,337.5,1,1545,1782578446990
1,1,pose,9,60,250,0,8,7,572.0,478.0,580.3,495.8,1,1474,1782578448464
1,1,pose,9,60,250,0,4,8,470.0,267.0,457.2,282.5,1,1575,1782578450039
2,1,pose,9,60,250,0,0,0,520.0,517.0,500.0,525.0,1,1371,1782578451410
2,1,pose,9,60,250,0,5,1,529.0,297.0,542.8,282.5,1,1449,1782578452859
2,1,pose,9,60,250,0,1,2,439.0,497.0,419.7,495.8,1,1468,1782578454327
2,1,pose,9,60,250,0,6,3,456.0,504.0,608.3,337.5,0,748,1782578455075
2,1,pose,9,60,250,0,6,3,592.0,349.0,608.3,337.5,1,1668,1782578455995
2,1,pose,9,60,250,0,2,4,372.0,407.0,376.9,421.7,1,1407,1782578457402
2,1,pose,9,60,250,0,7,5,605.0,446.0,623.1,421.7,0,1506,1782578458908
2,1,pose,9,60,250,0,7,5,593.0,434.0,623.1,421.7,0,2075,1782578459477
2,1,pose,9,60,250,0,7,5,592.0,436.0,623.1,421.7,0,2679,1782578460081
2,1,pose,9,60,250,0,7,5,610.0,421.0,623.1,421.7,1,3147,1782578460549
2,1,pose,9,60,250,0,3,6,388.0,321.0,391.7,337.5,1,1502,1782578462051
2,1,pose,9,60,250,0,8,7,573.0,472.0,580.3,495.8,1,1347,1782578463398
2,1,pose,9,60,250,0,4,8,467.0,242.0,457.2,282.5,0,1477,1782578464875
2,1,pose,9,60,250,0,4,8,467.0,282.0,457.2,282.5,1,2011,1782578465409
3,1,pose,9,60,250,0,0,0,494.0,521.0,500.0,525.0,1,1442,1782578466851
3,1,pose,9,60,250,0,5,1,547.0,286.0,542.8,282.5,1,1480,1782578468331
3,1,pose,9,60,250,0,1,2,435.0,487.0,419.7,495.8,1,1539,1782578469870
3,1,pose,9,60,250,0,6,3,596.0,334.0,608.3,337.5,1,1569,1782578471439
3,1,pose,9,60,250,0,2,4,393.0,416.0,376.9,421.7,1,1409,1782578472848
3,1,pose,9,60,250,0,7,5,610.0,427.0,623.1,421.7,1,1334,1782578474182
3,1,pose,9,60,250,0,3,6,413.0,336.0,391.7,337.5,1,1881,1782578476063
3,1,pose,9,60,250,0,8,7,568.0,512.0,580.3,495.8,1,1486,1782578477549
3,1,pose,9,60,250,0,4,8,472.0,265.0,457.2,282.5,1,1615,1782578479164
