iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,4,touchpad,9,40,400,0,0,0,504.0,598.0,500.0,600.0,1,1386,1782893812017
1,4,touchpad,9,40,400,0,5,1,560.0,208.0,568.4,212.1,1,910,1782893812927
1,4,touchpad,9,40,400,0,1,2,357.0,569.0,371.4,553.2,0,872,1782893813799
1,4,touchpad,9,40,400,0,1,2,374.0,550.0,371.4,553.2,1,1415,1782893814342
1,4,touchpad,9,40,400,0,6,3,669.0,298.0,673.2,300.0,1,1213,1782893815555
1,4,touchpad,9,40,400,0,2,4,307.0,446.0,303.0,434.7,1,936,1782893816491
1,4,touchpad,9,40,400,0,7,5,700.0,440.0,697.0,434.7,1,935,1782893817426
1,4,touchpad,9,40,400,0,3,6,330.0,306.0,326.8,300.0,1,860,1782893818286
1,4,touchpad,9,40,400,0,8,7,633.0,552.0,628.6,553.2,1,847,1782893819133
1,4,touchpad,9,40,400,0,4,8,428.0,204.0,431.6,212.1,1,1012,1782893820145
2,4,touchpad,9,40,400,0,0,0,519.0,599.0,500.0,600.0,1,935,1782893821080
2,4,touchpad,9,40,400,0,5,1,568.0,223.0,568.4,212.1,1,1176,1782893822256
2,4,touchpad,9,40,400,0,1,2,371.0,556.0,371.4,553.2,1,872,1782893823128
2,4,touchpad,9,40,400,0,6,3,677.0,305.0,673.2,300.0,1,861,1782893823989
2,4,touchpad,9,40,400,0,2,4,308.0,444.0,303.0,434.7,1,908,1782893824897
2,4,touchpad,9,40,400,0,7,5,694.0,432.0,697.0,434.7,1,909,1782893825806
2,4,touchpad,9,40,400,0,3,6,328.0,299.0,326.8,300.0,1,872,1782893826678
2,4,touchpad,9,40,400,0,8,7,626.0,565.0,628.6,553.2,1,797,1782893827475
2,4,touchpad,9,40,400,0,4,8,418.0,214.0,431.6,212.1,1,872,1782893828347
3,4,touchpad,9,40,400,0,0,0,511.0,596.0,500.0,600.0,1,973,1782893829320
3,4,touchpad,9,40,400,0,5,1,567.0,229.0,568.4,212.1,1,936,1782893830256
3,4,touchpad,9,40,400,0,1,2,376.0,548.0,371.4,553.2,1,974,1782893831230
3,4,touchpad,9,40,400,0,6,3,682.0,292.0,673.2,300.0,1,987,1782893832217
3,4,touchpad,9,40,400,0,2,4,272.0,448.0,303.0,434.7,0,765,1782893832982
3,4,touchpad,9,40,400,0,2,4,319.0,423.0,303.0,434.7,1,1152,1782893833369
3,4,touchpad,9,40,400,0,7,5,691.0,415.0,697.0,434.7,0,860,1782893834229
3,4,touchpad,9,40,400,0,7,5,693.0,423.0,697.0,434.7,1,1328,1782893834697
3,4,touchpad,9,40,400,0,3,6,309.0,299.0,326.8,300.0,1,1024,1782893835721
3,4,touchpad,9,40,400,0,8,7,627.0,541.0,628.6,553.2,1,1011,1782893836732
3,4,touchpad,9,40,400,0,4,8,440.0,226.0,431.6,212.1,1,1151,1782893837883
