iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,100,350,0,1782578873421,1782578873514,93,0
1,RL,1,mouse,100,350,0,1782578873835,1782578873894,59,0
2,LR,1,mouse,100,350,0,1782578873970,1782578874325,355,0
2,RL,1,mouse,100,350,0,1782578874664,1782578874740,76,0
3,LR,1,mouse,100,350,0,1782578875070,1782578875146,76,0
3,RL,1,mouse,100,350,0,1782578875455,1782578875548,93,0
