iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,mouse,60,500,150,1782894626661,1782894628193,1532,2
1,RL,4,mouse,60,500,150,1782894628803,1782894630095,1292,0
2,LR,4,mouse,60,500,150,1782894630671,1782894632038,1367,0
2,RL,4,mouse,60,500,150,1782894632487,1782894633530,1043,0
3,LR,4,mouse,60,500,150,1782894634121,1782894635068,947,0
3,RL,4,mouse,60,500,150,1782894635457,1782894636200,743,0
