iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,pose,9,90,400,0,0,0,499.0,573.0,500.0,600.0,1,3752,1782578737882
1,1,pose,9,90,400,0,5,1,557.0,234.0,568.4,212.1,1,2341,1782578740223
1,1,pose,9,90,400,0,1,2,352.0,584.0,371.4,553.2,1,1373,1782578741596
1,1,pose,9,90,400,0,6,3,645.0,341.0,673.2,300.0,0,1411,1782578743007
1,1,pose,9,90,400,0,6,3,651.0,316.0,673.2,300.0,1,1941,1782578743537
1,1,pose,9,90,400,0,2,4,301.0,447.0,303.0,434.7,1,1477,1782578745014
1,1,pose,9,90,400,0,7,5,674.0,431.0,697.0,434.7,1,1509,1782578746523
1,1,pose,9,90,400,0,3,6,349.0,288.0,326.8,300.0,1,1573,1782578748096
1,1,pose,9,90,400,0,8,7,610.0,547.0,628.6,553.2,1,1369,1782578749465
1,1,pose,9,90,400,0,4,8,436.0,244.0,431.6,212.1,1,2543,1782578752008
2,1,pose,9,90,400,0,0,0,493.0,582.0,500.0,600.0,1,1778,1782578753786
2,1,pose,9,90,400,0,5,1,549.0,254.0,568.4,212.1,0,2023,1782578755809
2,1,pose,9,90,400,0,5,1,560.0,206.0,568.4,212.1,1,2564,1782578756350
2,1,pose,9,90,400,0,1,2,387.0,539.0,371.4,553.2,1,1571,1782578757921
2,1,pose,9,90,400,0,6,3,663.0,309.0,673.2,300.0,1,1670,1782578759591
2,1,pose,9,90,400,0,2,4,301.0,422.0,303.0,434.7,1,1485,1782578761076
2,1,pose,9,90,400,0,7,5,668.0,443.0,697.0,434.7,1,1266,1782578762342
2,1,pose,9,90,400,0,3,6,323.0,287.0,326.8,300.0,1,1475,1782578763817
2,1,pose,9,90,400,0,8,7,609.0,559.0,628.6,553.2,1,2038,1782578765855
2,1,pose,9,90,400,0,4,8,452.0,220.0,431.6,212.1,1,1556,1782578767411
3,1,pose,9,90,400,0,0,0,512.0,603.0,500.0,600.0,1,1911,1782578769322
3,1,pose,9,90,400,0,5,1,560.0,217.0,568.4,212.1,1,1705,1782578771027
3,1,pose,9,90,400,0,1,2,385.0,562.0,371.4,553.2,1,1449,1782578772476
3,1,pose,9,90,400,0,6,3,657.0,341.0,673.2,300.0,1,1635,1782578774111
3,1,pose,9,90,400,0,2,4,321.0,407.0,303.0,434.7,1,1541,1782578775652
3,1,pose,9,90,400,0,7,5,692.0,430.0,697.0,434.7,1,1541,1782578777193
3,1,pose,9,90,400,0,3,6,315.0,302.0,326.8,300.0,1,1542,1782578778735
3,1,pose,9,90,400,0,8,7,624.0,531.0,628.6,553.2,1,2010,1782578780745
3,1,pose,9,90,400,0,4,8,442.0,248.0,431.6,212.1,1,3514,1782578784259
