iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,mouse,9,60,400,150,0,0,523.0,603.0,500.0,600.0,1,2209,1782657817975
1,2,mouse,9,60,400,150,5,1,556.0,201.0,568.4,212.1,1,1110,1782657819085
1,2,mouse,9,60,400,150,1,2,367.0,548.0,371.4,553.2,1,1110,1782657820195
1,2,mouse,9,60,400,150,6,3,673.0,282.0,673.2,300.0,1,1178,1782657821373
1,2,mouse,9,60,400,150,2,4,289.0,426.0,303.0,434.7,1,1281,1782657822654
1,2,mouse,9,60,400,150,7,5,695.0,437.0,697.0,434.7,1,1216,1782657823870
1,2,mouse,9,60,400,150,3,6,312.0,296.0,326.8,300.0,1,1043,1782657824913
1,2,mouse,9,60,400,150,8,7,624.0,577.0,628.6,553.2,1,1349,1782657826262
1,2,mouse,9,60,400,150,4,8,418.0,201.0,431.6,212.1,1,1703,1782657827965
2,2,mouse,9,60,400,150,0,0,493.0,598.0,500.0,600.0,1,1117,1782657829082
2,2,mouse,9,60,400,150,5,1,563.0,212.0,568.4,212.1,1,1126,1782657830208
2,2,mouse,9,60,400,150,1,2,386.0,539.0,371.4,553.2,1,1109,1782657831317
2,2,mouse,9,60,400,150,6,3,687.0,286.0,673.2,300.0,1,1448,1782657832765
2,2,mouse,9,60,400,150,2,4,316.0,416.0,303.0,434.7,1,1185,1782657833950
2,2,mouse,9,60,400,150,7,5,703.0,420.0,697.0,434.7,1,1328,1782657835278
2,2,mouse,9,60,400,150,3,6,319.0,300.0,326.8,300.0,1,1545,1782657836823
2,2,mouse,9,60,400,150,8,7,625.0,564.0,628.6,553.2,1,1252,1782657838075
2,2,mouse,9,60,400,150,4,8,425.0,207.0,431.6,212.1,1,1305,1782657839380
3,2,mouse,9,60,400,150,0,0,493.0,603.0,500.0,600.0,1,1305,1782657840685
3,2,mouse,9,60,400,150,5,1,578.0,206.0,568.4,212.1,1,1327,1782657842012
3,2,mouse,9,60,400,150,1,2,380.0,554.0,371.4,553.2,1,1283,1782657843295
3,2,mouse,9,60,400,150,6,3,665.0,320.0,673.2,300.0,1,1200,1782657844495
3,2,mouse,9,60,400,150,2,4,298.0,428.0,303.0,434.7,1,1231,1782657845726
3,2,mouse,9,60,400,150,7,5,699.0,439.0,697.0,434.7,1,1214,1782657846940
3,2,mouse,9,60,400,150,3,6,341.0,296.0,326.8,300.0,1,1147,1782657848087
3,2,mouse,9,60,400,150,8,7,624.0,560.0,628.6,553.2,1,1088,1782657849175
3,2,mouse,9,60,400,150,4,8,438.0,222.0,431.6,212.1,1,1155,1782657850330
