iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,mouse,9,40,400,0,0,0,509.0,610.0,500.0,600.0,1,2534,1782578953232
1,1,mouse,9,40,400,0,5,1,574.0,211.0,568.4,212.1,1,762,1782578953994
1,1,mouse,9,40,400,0,1,2,356.0,548.0,371.4,553.2,1,868,1782578954862
1,1,mouse,9,40,400,0,6,3,681.0,292.0,673.2,300.0,1,954,1782578955816
1,1,mouse,9,40,400,0,2,4,293.0,427.0,303.0,434.7,1,854,1782578956670
1,1,mouse,9,40,400,0,7,5,694.0,428.0,697.0,434.7,1,941,1782578957611
1,1,mouse,9,40,400,0,3,6,330.0,297.0,326.8,300.0,1,847,1782578958458
1,1,mouse,9,40,400,0,8,7,629.0,551.0,628.6,553.2,1,785,1782578959243
1,1,mouse,9,40,400,0,4,8,437.0,207.0,431.6,212.1,1,894,1782578960137
2,1,mouse,9,40,400,0,0,0,496.0,591.0,500.0,600.0,1,835,1782578960972
2,1,mouse,9,40,400,0,5,1,560.0,202.0,568.4,212.1,1,708,1782578961680
2,1,mouse,9,40,400,0,1,2,367.0,554.0,371.4,553.2,1,1017,1782578962697
2,1,mouse,9,40,400,0,6,3,682.0,300.0,673.2,300.0,1,932,1782578963629
2,1,mouse,9,40,400,0,2,4,302.0,445.0,303.0,434.7,1,821,1782578964450
2,1,mouse,9,40,400,0,7,5,722.0,430.0,697.0,434.7,0,947,1782578965397
2,1,mouse,9,40,400,0,7,5,706.0,436.0,697.0,434.7,1,1407,1782578965857
2,1,mouse,9,40,400,0,3,6,333.0,300.0,326.8,300.0,1,960,1782578966817
2,1,mouse,9,40,400,0,8,7,624.0,555.0,628.6,553.2,1,792,1782578967609
2,1,mouse,9,40,400,0,4,8,438.0,202.0,431.6,212.1,1,814,1782578968423
3,1,mouse,9,40,400,0,0,0,508.0,597.0,500.0,600.0,1,817,1782578969240
3,1,mouse,9,40,400,0,5,1,573.0,223.0,568.4,212.1,1,764,1782578970004
3,1,mouse,9,40,400,0,1,2,377.0,557.0,371.4,553.2,1,903,1782578970907
3,1,mouse,9,40,400,0,6,3,677.0,303.0,673.2,300.0,1,984,1782578971891
3,1,mouse,9,40,400,0,2,4,303.0,429.0,303.0,434.7,1,926,1782578972817
3,1,mouse,9,40,400,0,7,5,720.0,440.0,697.0,434.7,0,917,1782578973734
3,1,mouse,9,40,400,0,7,5,700.0,434.0,697.0,434.7,1,1323,1782578974140
3,1,mouse,9,40,400,0,3,6,333.0,288.0,326.8,300.0,1,741,1782578974881
3,1,mouse,9,40,400,0,8,7,633.0,550.0,628.6,553.2,1,901,1782578975782
3,1,mouse,9,40,400,0,4,8,442.0,214.0,431.6,212.1,1,950,1782578976732
