iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,mouse,100,650,150,1782894540967,1782894541678,711,0
1,RL,4,mouse,100,650,150,1782894542203,1782894543014,811,0
2,LR,4,mouse,100,650,150,1782894543480,1782894544215,735,0
2,RL,4,mouse,100,650,150,1782894544630,1782894545342,712,0
3,LR,4,mouse,100,650,150,1782894545798,1782894546356,558,0
3,RL,4,mouse,100,650,150,1782894546822,1782894547270,448,0
