iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,4,touchpad,9,60,550,0,0,0,522.0,669.0,500.0,675.0,1,1080,1782893959045
1,4,touchpad,9,60,550,0,5,1,594.0,121.0,594.1,141.6,1,1276,1782893960321
1,4,touchpad,9,60,550,0,1,2,330.0,607.0,323.2,610.7,1,1137,1782893961458
1,4,touchpad,9,60,550,0,6,3,743.0,254.0,738.2,262.5,1,1314,1782893962772
1,4,touchpad,9,60,550,0,2,4,237.0,456.0,229.2,447.8,1,961,1782893963733
1,4,touchpad,9,60,550,0,7,5,769.0,452.0,770.8,447.8,1,1048,1782893964781
1,4,touchpad,9,60,550,0,3,6,269.0,263.0,261.8,262.5,1,1087,1782893965868
1,4,touchpad,9,60,550,0,8,7,676.0,609.0,676.8,610.7,1,1150,1782893967018
1,4,touchpad,9,60,550,0,4,8,427.0,151.0,405.9,141.6,1,1352,1782893968370
2,4,touchpad,9,60,550,0,0,0,489.0,652.0,500.0,675.0,1,1340,1782893969710
2,4,touchpad,9,60,550,0,5,1,590.0,137.0,594.1,141.6,1,1200,1782893970910
2,4,touchpad,9,60,550,0,1,2,317.0,601.0,323.2,610.7,1,1050,1782893971960
2,4,touchpad,9,60,550,0,6,3,741.0,266.0,738.2,262.5,1,1252,1782893973212
2,4,touchpad,9,60,550,0,2,4,230.0,450.0,229.2,447.8,1,1074,1782893974286
2,4,touchpad,9,60,550,0,7,5,763.0,438.0,770.8,447.8,1,1304,1782893975590
2,4,touchpad,9,60,550,0,3,6,263.0,262.0,261.8,262.5,1,1352,1782893976942
2,4,touchpad,9,60,550,0,8,7,672.0,626.0,676.8,610.7,1,885,1782893977827
2,4,touchpad,9,60,550,0,4,8,407.0,129.0,405.9,141.6,1,1518,1782893979345
3,4,touchpad,9,60,550,0,0,0,516.0,664.0,500.0,675.0,1,1126,1782893980471
3,4,touchpad,9,60,550,0,5,1,606.0,135.0,594.1,141.6,1,1353,1782893981824
3,4,touchpad,9,60,550,0,1,2,317.0,618.0,323.2,610.7,1,1264,1782893983088
3,4,touchpad,9,60,550,0,6,3,754.0,235.0,738.2,262.5,0,1176,1782893984264
3,4,touchpad,9,60,550,0,6,3,741.0,261.0,738.2,262.5,1,1732,1782893984820
3,4,touchpad,9,60,550,0,2,4,237.0,434.0,229.2,447.8,1,1215,1782893986035
3,4,touchpad,9,60,550,0,7,5,767.0,445.0,770.8,447.8,1,1213,1782893987248
3,4,touchpad,9,60,550,0,3,6,258.0,269.0,261.8,262.5,1,784,1782893988032
3,4,touchpad,9,60,550,0,8,7,668.0,617.0,676.8,610.7,1,1201,1782893989233
3,4,touchpad,9,60,550,0,4,8,409.0,140.0,405.9,141.6,1,1530,1782893990763
