iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,touchpad,9,40,400,0,0,0,499.0,601.0,500.0,600.0,1,3894,1782579144952
1,1,touchpad,9,40,400,0,5,1,568.0,192.0,568.4,212.1,0,1389,1782579146341
1,1,touchpad,9,40,400,0,5,1,566.0,203.0,568.4,212.1,1,2307,1782579147259
1,1,touchpad,9,40,400,0,1,2,374.0,544.0,371.4,553.2,1,1096,1782579148355
1,1,touchpad,9,40,400,0,6,3,678.0,289.0,673.2,300.0,1,1414,1782579149769
1,1,touchpad,9,40,400,0,2,4,301.0,445.0,303.0,434.7,1,1223,1782579150992
1,1,touchpad,9,40,400,0,7,5,699.0,435.0,697.0,434.7,1,1173,1782579152165
1,1,touchpad,9,40,400,0,3,6,330.0,302.0,326.8,300.0,1,1096,1782579153261
1,1,touchpad,9,40,400,0,8,7,638.0,543.0,628.6,553.2,1,1172,1782579154433
1,1,touchpad,9,40,400,0,4,8,430.0,213.0,431.6,212.1,1,1210,1782579155643
2,1,touchpad,9,40,400,0,0,0,502.0,580.0,500.0,600.0,0,1337,1782579156980
2,1,touchpad,9,40,400,0,0,0,509.0,594.0,500.0,600.0,1,2089,1782579157732
2,1,touchpad,9,40,400,0,5,1,566.0,204.0,568.4,212.1,1,1236,1782579158968
2,1,touchpad,9,40,400,0,1,2,367.0,562.0,371.4,553.2,1,1223,1782579160191
2,1,touchpad,9,40,400,0,6,3,678.0,296.0,673.2,300.0,1,1236,1782579161427
2,1,touchpad,9,40,400,0,2,4,314.0,446.0,303.0,434.7,1,1185,1782579162612
2,1,touchpad,9,40,400,0,7,5,698.0,432.0,697.0,434.7,1,1415,1782579164027
2,1,touchpad,9,40,400,0,3,6,320.0,303.0,326.8,300.0,1,1096,1782579165123
2,1,touchpad,9,40,400,0,8,7,621.0,562.0,628.6,553.2,1,969,1782579166092
2,1,touchpad,9,40,400,0,4,8,436.0,221.0,431.6,212.1,1,1644,1782579167736
3,1,touchpad,9,40,400,0,0,0,501.0,596.0,500.0,600.0,1,1299,1782579169035
3,1,touchpad,9,40,400,0,5,1,562.0,216.0,568.4,212.1,1,1224,1782579170259
3,1,touchpad,9,40,400,0,1,2,375.0,560.0,371.4,553.2,1,1248,1782579171507
3,1,touchpad,9,40,400,0,6,3,681.0,287.0,673.2,300.0,1,1491,1782579172998
3,1,touchpad,9,40,400,0,2,4,299.0,424.0,303.0,434.7,1,1414,1782579174412
3,1,touchpad,9,40,400,0,7,5,696.0,430.0,697.0,434.7,1,892,1782579175304
3,1,touchpad,9,40,400,0,3,6,334.0,297.0,326.8,300.0,1,1008,1782579176312
3,1,touchpad,9,40,400,0,8,7,629.0,548.0,628.6,553.2,1,1074,1782579177386
3,1,touchpad,9,40,400,0,4,8,430.0,206.0,431.6,212.1,1,1091,1782579178477
