iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,pose,60,500,0,1782894163962,1782894165394,1432,1
1,RL,4,pose,60,500,0,1782894166036,1782894167735,1699,1
2,LR,4,pose,60,500,0,1782894168375,1782894169985,1610,0
2,RL,4,pose,60,500,0,1782894170612,1782894172222,1610,1
3,LR,4,pose,60,500,0,1782894172849,1782894174424,1575,0
3,RL,4,pose,60,500,0,1782894174994,1782894176733,1739,0
