iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,mouse,9,60,400,0,0,0,501.0,603.0,500.0,600.0,1,1141,1782657748817
1,2,mouse,9,60,400,0,5,1,568.0,218.0,568.4,212.1,1,691,1782657749508
1,2,mouse,9,60,400,0,1,2,370.0,559.0,371.4,553.2,1,494,1782657750002
1,2,mouse,9,60,400,0,6,3,658.0,309.0,673.2,300.0,1,660,1782657750662
1,2,mouse,9,60,400,0,2,4,313.0,439.0,303.0,434.7,1,563,1782657751225
1,2,mouse,9,60,400,0,7,5,716.0,439.0,697.0,434.7,1,690,1782657751915
1,2,mouse,9,60,400,0,3,6,333.0,302.0,326.8,300.0,1,584,1782657752499
1,2,mouse,9,60,400,0,8,7,607.0,547.0,628.6,553.2,1,600,1782657753099
1,2,mouse,9,60,400,0,4,8,412.0,209.0,431.6,212.1,1,742,1782657753841
2,2,mouse,9,60,400,0,0,0,505.0,591.0,500.0,600.0,1,691,1782657754532
2,2,mouse,9,60,400,0,5,1,565.0,170.0,568.4,212.1,0,609,1782657755141
2,2,mouse,9,60,400,0,5,1,558.0,223.0,568.4,212.1,1,975,1782657755507
2,2,mouse,9,60,400,0,1,2,374.0,554.0,371.4,553.2,1,563,1782657756070
2,2,mouse,9,60,400,0,6,3,691.0,285.0,673.2,300.0,1,540,1782657756610
2,2,mouse,9,60,400,0,2,4,318.0,416.0,303.0,434.7,1,652,1782657757262
2,2,mouse,9,60,400,0,7,5,690.0,430.0,697.0,434.7,1,675,1782657757937
2,2,mouse,9,60,400,0,3,6,345.0,303.0,326.8,300.0,1,570,1782657758507
2,2,mouse,9,60,400,0,8,7,629.0,548.0,628.6,553.2,1,676,1782657759183
2,2,mouse,9,60,400,0,4,8,428.0,199.0,431.6,212.1,1,833,1782657760016
3,2,mouse,9,60,400,0,0,0,500.0,605.0,500.0,600.0,1,576,1782657760592
3,2,mouse,9,60,400,0,5,1,583.0,211.0,568.4,212.1,1,653,1782657761245
3,2,mouse,9,60,400,0,1,2,379.0,556.0,371.4,553.2,1,554,1782657761799
3,2,mouse,9,60,400,0,6,3,663.0,316.0,673.2,300.0,1,699,1782657762498
3,2,mouse,9,60,400,0,2,4,315.0,432.0,303.0,434.7,1,637,1782657763135
3,2,mouse,9,60,400,0,7,5,722.0,429.0,697.0,434.7,1,765,1782657763900
3,2,mouse,9,60,400,0,3,6,346.0,297.0,326.8,300.0,1,592,1782657764492
3,2,mouse,9,60,400,0,8,7,620.0,555.0,628.6,553.2,1,698,1782657765190
3,2,mouse,9,60,400,0,4,8,430.0,208.0,431.6,212.1,1,622,1782657765812
