iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,touchpad,100,650,0,1782893902161,1782893903335,1174,0
1,RL,4,touchpad,100,650,0,1782893903522,1782893904677,1155,0
2,LR,4,touchpad,100,650,0,1782893904915,1782893905645,730,0
2,RL,4,touchpad,100,650,0,1782893906061,1782893906831,770,0
3,LR,4,touchpad,100,650,0,1782893907214,1782893907960,746,0
3,RL,4,touchpad,100,650,0,1782893908291,1782893908961,670,0
