iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,mouse,60,500,150,1782742233523,1782742234246,723,1
1,RL,3,mouse,60,500,150,1782742234807,1782742235992,1185,0
2,LR,3,mouse,60,500,150,1782742236431,1782742236708,277,0
2,RL,3,mouse,60,500,150,1782742237251,1782742238130,879,0
3,LR,3,mouse,60,500,150,1782742238655,1782742239194,539,0
3,RL,3,mouse,60,500,150,1782742239623,1782742240497,874,0
