iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,mouse,100,650,150,1782658105148,1782658105676,528,0
1,RL,2,mouse,100,650,150,1782658106091,1782658106699,608,0
2,LR,2,mouse,100,650,150,1782658107148,1782658107839,691,0
2,RL,2,mouse,100,650,150,1782658108188,1782658108618,430,0
3,LR,2,mouse,100,650,150,1782658109093,1782658109513,420,0
3,RL,2,mouse,100,650,150,1782658109938,1782658110273,335,0
