iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,mouse,100,500,150,1782742248759,1782742249450,691,0
1,RL,3,mouse,100,500,150,1782742249895,1782742250573,678,0
2,LR,3,mouse,100,500,150,1782742251037,1782742251266,229,0
2,RL,3,mouse,100,500,150,1782742251785,1782742252082,297,0
3,LR,3,mouse,100,500,150,1782742252692,1782742253219,527,0
3,RL,3,mouse,100,500,150,1782742253746,1782742254324,578,0
