iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,mouse,100,650,150,1782742313347,1782742314397,1050,0
1,RL,3,mouse,100,650,150,1782742314848,1782742315732,884,0
2,LR,3,mouse,100,650,150,1782742316223,1782742316775,552,0
2,RL,3,mouse,100,650,150,1782742317268,1782742317583,315,0
3,LR,3,mouse,100,650,150,1782742318115,1782742318318,203,0
3,RL,3,mouse,100,650,150,1782742318940,1782742319692,752,0
