iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,100,650,0,1782578940685,1782578941014,329,0
1,RL,1,mouse,100,650,0,1782578941260,1782578941454,194,0
2,LR,1,mouse,100,650,0,1782578941784,1782578941978,194,0
2,RL,1,mouse,100,650,0,1782578942291,1782578942562,271,0
3,LR,1,mouse,100,650,0,1782578942850,1782578943163,313,0
3,RL,1,mouse,100,650,0,1782578943443,1782578943646,203,0
