iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,touchpad,100,500,0,1782662629798,1782662630051,253,0
1,RL,2,touchpad,100,500,0,1782662630348,1782662630684,336,0
2,LR,2,touchpad,100,500,0,1782662630999,1782662631451,452,0
2,RL,2,touchpad,100,500,0,1782662631682,1782662632115,433,0
3,LR,2,touchpad,100,500,0,1782662632362,1782662632683,321,0
3,RL,2,touchpad,100,500,0,1782662632964,1782662633262,298,0
