iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,touchpad,100,650,0,1782579103024,1782579104367,1343,0
1,RL,1,touchpad,100,650,0,1782579104850,1782579106453,1603,0
2,LR,1,touchpad,100,650,0,1782579106792,1782579108174,1382,0
2,RL,1,touchpad,100,650,0,1782579108538,1782579109835,1297,0
3,LR,1,touchpad,100,650,0,1782579110123,1782579111345,1222,0
3,RL,1,touchpad,100,650,0,1782579111651,1782579113023,1372,0
