iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,pose,60,500,0,1782578407652,1782578409468,1816,0
1,RL,1,pose,60,500,0,1782578410231,1782578411796,1565,0
2,LR,1,pose,60,500,0,1782578412339,1782578413844,1505,0
2,RL,1,pose,60,500,0,1782578414378,1782578415854,1476,0
3,LR,1,pose,60,500,0,1782578416388,1782578417525,1137,0
3,RL,1,pose,60,500,0,1782578418068,1782578419321,1253,1
