iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,mouse,150,500,150,1782894554098,1782894554768,670,0
1,RL,4,mouse,150,500,150,1782894555038,1782894555359,321,0
2,LR,4,mouse,150,500,150,1782894555850,1782894556197,347,0
2,RL,4,mouse,150,500,150,1782894556536,1782894556780,244,0
3,LR,4,mouse,150,500,150,1782894557313,1782894557532,219,0
3,RL,4,mouse,150,500,150,1782894557965,1782894558100,135,0
