iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,100,500,0,1782578916710,1782578916795,85,0
1,RL,1,mouse,100,500,0,1782578917133,1782578917234,101,0
2,LR,1,mouse,100,500,0,1782578917565,1782578917675,110,0
2,RL,1,mouse,100,500,0,1782578917980,1782578918157,177,0
3,LR,1,mouse,100,500,0,1782578918445,1782578918529,84,0
3,RL,1,mouse,100,500,0,1782578918867,1782578919003,136,0
