iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,pose,100,650,0,1782743370996,1782743371881,885,0
1,RL,3,pose,100,650,0,1782743372398,1782743372998,600,0
2,LR,3,pose,100,650,0,1782743373546,1782743374201,655,0
2,RL,3,pose,100,650,0,1782743374750,1782743375398,648,0
3,LR,3,pose,100,650,0,1782743376031,1782743376802,771,0
3,RL,3,pose,100,650,0,1782743377383,1782743378153,770,0
