iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,pose,150,500,0,1782662084417,1782662085178,761,0
1,RL,2,pose,150,500,0,1782662085609,1782662086157,548,0
2,LR,2,pose,150,500,0,1782662086740,1782662087339,599,0
2,RL,2,pose,150,500,0,1782662087825,1782662088525,700,0
3,LR,2,pose,150,500,0,1782662089011,1782662089777,766,0
3,RL,2,pose,150,500,0,1782662090244,1782662090762,518,0
