iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,pose,100,500,0,1782894429841,1782894430847,1006,1
1,RL,4,pose,100,500,0,1782894431177,1782894432083,906,1
2,LR,4,pose,100,500,0,1782894432683,1782894433953,1270,0
2,RL,4,pose,100,500,0,1782894434756,1782894435887,1131,1
3,LR,4,pose,100,500,0,1782894436590,1782894438093,1503,0
3,RL,4,pose,100,500,0,1782894438730,1782894439773,1043,0
