iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,pose,9,60,250,0,0,0,488.0,546.0,500.0,525.0,1,5117,1782661924959
1,2,pose,9,60,250,0,5,1,535.0,285.0,542.8,282.5,1,1615,1782661926574
1,2,pose,9,60,250,0,1,2,402.0,519.0,419.7,495.8,1,1444,1782661928018
1,2,pose,9,60,250,0,6,3,604.0,348.0,608.3,337.5,1,1901,1782661929919
1,2,pose,9,60,250,0,2,4,596.0,344.0,376.9,421.7,0,322,1782661930241
1,2,pose,9,60,250,0,2,4,357.0,414.0,376.9,421.7,1,1496,1782661931415
1,2,pose,9,60,250,0,7,5,364.0,431.0,623.1,421.7,0,651,1782661932066
1,2,pose,9,60,250,0,7,5,625.0,429.0,623.1,421.7,1,1474,1782661932889
1,2,pose,9,60,250,0,3,6,413.0,336.0,391.7,337.5,1,1523,1782661934412
1,2,pose,9,60,250,0,8,7,568.0,500.0,580.3,495.8,1,1869,1782661936281
1,2,pose,9,60,250,0,4,8,570.0,504.0,457.2,282.5,0,432,1782661936713
1,2,pose,9,60,250,0,4,8,466.0,294.0,457.2,282.5,1,1668,1782661937949
2,2,pose,9,60,250,0,0,0,490.0,536.0,500.0,525.0,1,1692,1782661939641
2,2,pose,9,60,250,0,5,1,533.0,289.0,542.8,282.5,1,1565,1782661941206
2,2,pose,9,60,250,0,1,2,399.0,490.0,419.7,495.8,1,1414,1782661942620
2,2,pose,9,60,250,0,6,3,426.0,487.0,608.3,337.5,0,656,1782661943276
2,2,pose,9,60,250,0,6,3,601.0,342.0,608.3,337.5,1,1829,1782661944449
2,2,pose,9,60,250,0,2,4,381.0,412.0,376.9,421.7,1,1509,1782661945958
2,2,pose,9,60,250,0,7,5,631.0,427.0,623.1,421.7,1,1758,1782661947716
2,2,pose,9,60,250,0,3,6,387.0,324.0,391.7,337.5,1,1307,1782661949023
2,2,pose,9,60,250,0,8,7,585.0,501.0,580.3,495.8,1,1658,1782661950681
2,2,pose,9,60,250,0,4,8,502.0,351.0,457.2,282.5,0,846,1782661951527
2,2,pose,9,60,250,0,4,8,444.0,279.0,457.2,282.5,1,2882,1782661953563
3,2,pose,9,60,250,0,0,0,504.0,510.0,500.0,525.0,1,1329,1782661954892
3,2,pose,9,60,250,0,5,1,508.0,518.0,542.8,282.5,0,216,1782661955108
3,2,pose,9,60,250,0,5,1,542.0,292.0,542.8,282.5,1,2087,1782661956979
3,2,pose,9,60,250,0,1,2,506.0,349.0,419.7,495.8,0,785,1782661957764
3,2,pose,9,60,250,0,1,2,409.0,506.0,419.7,495.8,1,2186,1782661959165
3,2,pose,9,60,250,0,6,3,607.0,351.0,608.3,337.5,1,1778,1782661960943
3,2,pose,9,60,250,0,2,4,466.0,395.0,376.9,421.7,0,968,1782661961911
3,2,pose,9,60,250,0,2,4,361.0,454.0,376.9,421.7,0,2028,1782661962971
3,2,pose,9,60,250,0,2,4,380.0,424.0,376.9,421.7,1,2559,1782661963502
3,2,pose,9,60,250,0,7,5,588.0,417.0,623.1,421.7,0,2524,1782661966026
3,2,pose,9,60,250,0,7,5,633.0,435.0,623.1,421.7,1,3863,1782661967365
3,2,pose,9,60,250,0,3,6,416.0,358.0,391.7,337.5,0,1634,1782661968999
3,2,pose,9,60,250,0,3,6,389.0,343.0,391.7,337.5,1,2543,1782661969908
3,2,pose,9,60,250,0,8,7,588.0,516.0,580.3,495.8,1,1399,1782661971307
3,2,pose,9,60,250,0,4,8,470.0,281.0,457.2,282.5,1,1308,1782661972615
