iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,mouse,100,650,0,1782894937311,1782894937869,558,0
1,RL,4,mouse,100,650,0,1782894938089,1782894938579,490,0
2,LR,4,mouse,100,650,0,1782894938850,1782894939306,456,0
2,RL,4,mouse,100,650,0,1782894939568,1782894939982,414,0
3,LR,4,mouse,100,650,0,1782894940286,1782894940692,406,0
3,RL,4,mouse,100,650,0,1782894940963,1782894941318,355,0
