iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,3,pose,9,60,550,0,0,0,513.0,652.0,500.0,675.0,1,2175,1782743447962
1,3,pose,9,60,550,0,5,1,587.0,275.0,594.1,141.6,0,1270,1782743449232
1,3,pose,9,60,550,0,5,1,560.0,164.0,594.1,141.6,0,2484,1782743450446
1,3,pose,9,60,550,0,5,1,595.0,162.0,594.1,141.6,1,3727,1782743451689
1,3,pose,9,60,550,0,1,2,313.0,592.0,323.2,610.7,1,2194,1782743453883
1,3,pose,9,60,550,0,6,3,734.0,280.0,738.2,262.5,1,1616,1782743455499
1,3,pose,9,60,550,0,2,4,228.0,445.0,229.2,447.8,1,2010,1782743457509
1,3,pose,9,60,550,0,7,5,780.0,451.0,770.8,447.8,1,3980,1782743461489
1,3,pose,9,60,550,0,3,6,270.0,259.0,261.8,262.5,1,2623,1782743464112
1,3,pose,9,60,550,0,8,7,661.0,619.0,676.8,610.7,1,2128,1782743466240
1,3,pose,9,60,550,0,4,8,409.0,134.0,405.9,141.6,1,1622,1782743467862
2,3,pose,9,60,550,0,0,0,486.0,671.0,500.0,675.0,1,1785,1782743469647
2,3,pose,9,60,550,0,5,1,600.0,185.0,594.1,141.6,0,1174,1782743470821
2,3,pose,9,60,550,0,5,1,582.0,174.0,594.1,141.6,0,2674,1782743472321
2,3,pose,9,60,550,0,5,1,587.0,162.0,594.1,141.6,1,3339,1782743472986
2,3,pose,9,60,550,0,1,2,328.0,612.0,323.2,610.7,1,3562,1782743476548
2,3,pose,9,60,550,0,6,3,733.0,279.0,738.2,262.5,1,1714,1782743478262
2,3,pose,9,60,550,0,2,4,225.0,448.0,229.2,447.8,1,1757,1782743480019
2,3,pose,9,60,550,0,7,5,756.0,455.0,770.8,447.8,1,1519,1782743481538
2,3,pose,9,60,550,0,3,6,251.0,273.0,261.8,262.5,1,1575,1782743483113
2,3,pose,9,60,550,0,8,7,668.0,588.0,676.8,610.7,1,1765,1782743484878
2,3,pose,9,60,550,0,4,8,449.0,115.0,405.9,141.6,0,1515,1782743486393
2,3,pose,9,60,550,0,4,8,405.0,156.0,405.9,141.6,1,3860,1782743488738
3,3,pose,9,60,550,0,0,0,509.0,690.0,500.0,675.0,1,1840,1782743490578
3,3,pose,9,60,550,0,5,1,589.0,156.0,594.1,141.6,1,2387,1782743492965
3,3,pose,9,60,550,0,1,2,304.0,613.0,323.2,610.7,1,1978,1782743494943
3,3,pose,9,60,550,0,6,3,750.0,265.0,738.2,262.5,1,2093,1782743497036
3,3,pose,9,60,550,0,2,4,247.0,447.0,229.2,447.8,1,1896,1782743498932
3,3,pose,9,60,550,0,7,5,782.0,436.0,770.8,447.8,1,1338,1782743500270
3,3,pose,9,60,550,0,3,6,753.0,428.0,261.8,262.5,0,289,1782743500559
3,3,pose,9,60,550,0,3,6,268.0,290.0,261.8,262.5,1,2115,1782743502385
3,3,pose,9,60,550,0,8,7,663.0,628.0,676.8,610.7,1,2084,1782743504469
3,3,pose,9,60,550,0,4,8,690.0,609.0,405.9,141.6,0,527,1782743504996
3,3,pose,9,60,550,0,4,8,409.0,150.0,405.9,141.6,1,1881,1782743506350
