iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,pose,150,500,0,1782578386583,1782578387434,851,0
1,RL,1,pose,150,500,0,1782578388071,1782578388844,773,0
2,LR,1,pose,150,500,0,1782578389251,1782578389889,638,0
2,RL,1,pose,150,500,0,1782578390498,1782578391341,843,0
3,LR,1,pose,150,500,0,1782578391741,1782578392571,830,0
3,RL,1,pose,150,500,0,1782578393077,1782578393808,731,0
