iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,touchpad,150,500,0,1782893878586,1782893879403,817,0
1,RL,4,touchpad,150,500,0,1782893879667,1782893880652,985,0
2,LR,4,touchpad,150,500,0,1782893880949,1782893881145,196,0
2,RL,4,touchpad,150,500,0,1782893881551,1782893881779,228,0
3,LR,4,touchpad,150,500,0,1782893882222,1782893882383,161,1
3,RL,4,touchpad,150,500,0,1782893882979,1782893883132,153,0
