iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,60,500,0,1782578928548,1782578929046,498,0
1,RL,1,mouse,60,500,0,1782578929282,1782578929705,423,0
2,LR,1,mouse,60,500,0,1782578929966,1782578930438,472,0
2,RL,1,mouse,60,500,0,1782578930752,1782578931022,270,0
3,LR,1,mouse,60,500,0,1782578931411,1782578931597,186,0
3,RL,1,mouse,60,500,0,1782578931960,1782578932298,338,0
