iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,touchpad,100,500,0,1782579088721,1782579089341,620,0
1,RL,1,touchpad,100,500,0,1782579089681,1782579089978,297,0
2,LR,1,touchpad,100,500,0,1782579090359,1782579090860,501,0
2,RL,1,touchpad,100,500,0,1782579091098,1782579091343,245,0
3,LR,1,touchpad,100,500,0,1782579091725,1782579091903,178,0
3,RL,1,touchpad,100,500,0,1782579092283,1782579092616,333,1
