iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,mouse,100,350,0,1782742797942,1782742798579,637,0
1,RL,3,mouse,100,350,0,1782742798706,1782742798866,160,0
2,LR,3,mouse,100,350,0,1782742799187,1782742799255,68,0
2,RL,3,mouse,100,350,0,1782742799584,1782742799668,84,0
3,LR,3,mouse,100,350,0,1782742799983,1782742800049,66,0
3,RL,3,mouse,100,350,0,1782742800362,1782742800445,83,0
