iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,pose,100,650,0,1782578336320,1782578337394,1074,0
1,RL,1,pose,100,650,0,1782578337520,1782578339337,1817,1
2,LR,1,pose,100,650,0,1782578339905,1782578340974,1069,0
2,RL,1,pose,100,650,0,1782578341712,1782578342823,1111,0
3,LR,1,pose,100,650,0,1782578343357,1782578344428,1071,0
3,RL,1,pose,100,650,0,1782578345302,1782578346615,1313,0
