iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,150,500,150,1782579339320,1782579340159,839,1
1,RL,1,mouse,150,500,150,1782579340353,1782579340970,617,0
2,LR,1,mouse,150,500,150,1782579341570,1782579342211,641,0
2,RL,1,mouse,150,500,150,1782579342779,1782579343447,668,0
3,LR,1,mouse,150,500,150,1782579343903,1782579344274,371,0
3,RL,1,mouse,150,500,150,1782579344706,1782579345102,396,0
