iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,mouse,9,60,550,0,0,0,503.0,652.0,500.0,675.0,1,1608,1782657676466
1,2,mouse,9,60,550,0,5,1,599.0,129.0,594.1,141.6,1,681,1782657677147
1,2,mouse,9,60,550,0,1,2,319.0,596.0,323.2,610.7,1,697,1782657677844
1,2,mouse,9,60,550,0,6,3,713.0,272.0,738.2,262.5,1,646,1782657678490
1,2,mouse,9,60,550,0,2,4,238.0,438.0,229.2,447.8,1,661,1782657679151
1,2,mouse,9,60,550,0,7,5,764.0,438.0,770.8,447.8,1,546,1782657679697
1,2,mouse,9,60,550,0,3,6,248.0,255.0,261.8,262.5,1,832,1782657680529
1,2,mouse,9,60,550,0,8,7,681.0,594.0,676.8,610.7,1,870,1782657681399
1,2,mouse,9,60,550,0,4,8,410.0,140.0,405.9,141.6,1,690,1782657682089
2,2,mouse,9,60,550,0,0,0,495.0,669.0,500.0,675.0,1,728,1782657682817
2,2,mouse,9,60,550,0,5,1,594.0,117.0,594.1,141.6,1,735,1782657683552
2,2,mouse,9,60,550,0,1,2,349.0,598.0,323.2,610.7,1,901,1782657684453
2,2,mouse,9,60,550,0,6,3,737.0,258.0,738.2,262.5,1,756,1782657685209
2,2,mouse,9,60,550,0,2,4,241.0,448.0,229.2,447.8,1,735,1782657685944
2,2,mouse,9,60,550,0,7,5,764.0,447.0,770.8,447.8,1,848,1782657686792
2,2,mouse,9,60,550,0,3,6,262.0,271.0,261.8,262.5,1,600,1782657687392
2,2,mouse,9,60,550,0,8,7,665.0,608.0,676.8,610.7,1,765,1782657688157
2,2,mouse,9,60,550,0,4,8,386.0,136.0,405.9,141.6,1,749,1782657688906
3,2,mouse,9,60,550,0,0,0,496.0,663.0,500.0,675.0,1,744,1782657689650
3,2,mouse,9,60,550,0,5,1,617.0,131.0,594.1,141.6,1,832,1782657690482
3,2,mouse,9,60,550,0,1,2,335.0,601.0,323.2,610.7,1,667,1782657691149
3,2,mouse,9,60,550,0,6,3,741.0,267.0,738.2,262.5,1,923,1782657692072
3,2,mouse,9,60,550,0,2,4,238.0,429.0,229.2,447.8,1,750,1782657692822
3,2,mouse,9,60,550,0,7,5,754.0,445.0,770.8,447.8,1,817,1782657693639
3,2,mouse,9,60,550,0,3,6,269.0,254.0,261.8,262.5,1,728,1782657694367
3,2,mouse,9,60,550,0,8,7,677.0,596.0,676.8,610.7,1,705,1782657695072
3,2,mouse,9,60,550,0,4,8,409.0,148.0,405.9,141.6,1,795,1782657695867
