iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,100,650,150,1782580016783,1782580017416,633,0
1,RL,1,mouse,100,650,150,1782580017939,1782580018531,592,0
2,LR,1,mouse,100,650,150,1782580019048,1782580019479,431,0
2,RL,1,mouse,100,650,150,1782580020098,1782580020604,506,0
3,LR,1,mouse,100,650,150,1782580021020,1782580021425,405,0
3,RL,1,mouse,100,650,150,1782580021846,1782580022302,456,0
