iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,mouse,100,500,0,1782657706840,1782657707208,368,0
1,RL,2,mouse,100,500,0,1782657707533,1782657707662,129,0
2,LR,2,mouse,100,500,0,1782657708010,1782657708146,136,0
2,RL,2,mouse,100,500,0,1782657708519,1782657708805,286,0
3,LR,2,mouse,100,500,0,1782657709094,1782657709221,127,0
3,RL,2,mouse,100,500,0,1782657709604,1782657709876,272,0
