iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,3,mouse,9,40,400,150,0,0,496.0,593.0,500.0,600.0,1,3319,1782742262231
1,3,mouse,9,40,400,150,5,1,561.0,219.0,568.4,212.1,1,1958,1782742264189
1,3,mouse,9,40,400,150,1,2,374.0,545.0,371.4,553.2,1,1740,1782742265929
1,3,mouse,9,40,400,150,6,3,664.0,297.0,673.2,300.0,1,1679,1782742267608
1,3,mouse,9,40,400,150,2,4,308.0,420.0,303.0,434.7,1,1628,1782742269236
1,3,mouse,9,40,400,150,7,5,693.0,430.0,697.0,434.7,1,1913,1782742271149
1,3,mouse,9,40,400,150,3,6,328.0,294.0,326.8,300.0,1,1989,1782742273138
1,3,mouse,9,40,400,150,8,7,633.0,559.0,628.6,553.2,1,1670,1782742274808
1,3,mouse,9,40,400,150,4,8,433.0,214.0,431.6,212.1,1,1584,1782742276392
2,3,mouse,9,40,400,150,0,0,501.0,597.0,500.0,600.0,1,2363,1782742278755
2,3,mouse,9,40,400,150,5,1,561.0,220.0,568.4,212.1,1,2143,1782742280898
2,3,mouse,9,40,400,150,1,2,371.0,547.0,371.4,553.2,1,1194,1782742282092
2,3,mouse,9,40,400,150,6,3,669.0,302.0,673.2,300.0,1,1702,1782742283794
2,3,mouse,9,40,400,150,2,4,309.0,425.0,303.0,434.7,1,1815,1782742285609
2,3,mouse,9,40,400,150,7,5,698.0,436.0,697.0,434.7,1,1882,1782742287491
2,3,mouse,9,40,400,150,3,6,335.0,300.0,326.8,300.0,1,1830,1782742289321
2,3,mouse,9,40,400,150,8,7,626.0,553.0,628.6,553.2,1,1546,1782742290867
2,3,mouse,9,40,400,150,4,8,432.0,203.0,431.6,212.1,1,1169,1782742292036
3,3,mouse,9,40,400,150,0,0,494.0,613.0,500.0,600.0,1,1665,1782742293701
3,3,mouse,9,40,400,150,5,1,575.0,218.0,568.4,212.1,1,1095,1782742294796
3,3,mouse,9,40,400,150,1,2,372.0,548.0,371.4,553.2,1,1268,1782742296064
3,3,mouse,9,40,400,150,6,3,661.0,306.0,673.2,300.0,1,1709,1782742297773
3,3,mouse,9,40,400,150,2,4,301.0,442.0,303.0,434.7,1,1905,1782742299678
3,3,mouse,9,40,400,150,7,5,696.0,438.0,697.0,434.7,1,1816,1782742301494
3,3,mouse,9,40,400,150,3,6,331.0,296.0,326.8,300.0,1,1590,1782742303084
3,3,mouse,9,40,400,150,8,7,622.0,549.0,628.6,553.2,1,1545,1782742304629
3,3,mouse,9,40,400,150,4,8,439.0,227.0,431.6,212.1,1,1537,1782742306166
