iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,pose,100,650,0,1782894322060,1782894323560,1500,2
1,RL,4,pose,100,650,0,1782894324062,1782894325068,1006,0
2,LR,4,pose,100,650,0,1782894325707,1782894326674,967,0
2,RL,4,pose,100,650,0,1782894327046,1782894328008,962,1
3,LR,4,pose,100,650,0,1782894328509,1782894329320,811,0
3,RL,4,pose,100,650,0,1782894329820,1782894330852,1032,0
