iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,mouse,9,90,400,150,0,0,504.0,627.0,500.0,600.0,1,2293,1782579356356
1,1,mouse,9,90,400,150,5,1,549.0,217.0,568.4,212.1,1,1034,1782579357390
1,1,mouse,9,90,400,150,1,2,403.0,551.0,371.4,553.2,1,1156,1782579358546
1,1,mouse,9,90,400,150,6,3,694.0,242.0,673.2,300.0,0,902,1782579359448
1,1,mouse,9,90,400,150,6,3,691.0,265.0,673.2,300.0,1,1385,1782579359931
1,1,mouse,9,90,400,150,2,4,291.0,464.0,303.0,434.7,1,1545,1782579361476
1,1,mouse,9,90,400,150,7,5,719.0,417.0,697.0,434.7,1,1389,1782579362865
1,1,mouse,9,90,400,150,3,6,349.0,309.0,326.8,300.0,1,1382,1782579364247
1,1,mouse,9,90,400,150,8,7,636.0,525.0,628.6,553.2,1,1335,1782579365582
1,1,mouse,9,90,400,150,4,8,425.0,205.0,431.6,212.1,1,1427,1782579367009
2,1,mouse,9,90,400,150,0,0,508.0,563.0,500.0,600.0,1,1410,1782579368419
2,1,mouse,9,90,400,150,5,1,549.0,215.0,568.4,212.1,1,1310,1782579369729
2,1,mouse,9,90,400,150,1,2,409.0,544.0,371.4,553.2,1,1754,1782579371483
2,1,mouse,9,90,400,150,6,3,644.0,318.0,673.2,300.0,1,1175,1782579372658
2,1,mouse,9,90,400,150,2,4,324.0,439.0,303.0,434.7,1,1518,1782579374176
2,1,mouse,9,90,400,150,7,5,717.0,424.0,697.0,434.7,1,1435,1782579375611
2,1,mouse,9,90,400,150,3,6,319.0,325.0,326.8,300.0,1,1342,1782579376953
2,1,mouse,9,90,400,150,8,7,617.0,529.0,628.6,553.2,1,1566,1782579378519
2,1,mouse,9,90,400,150,4,8,410.0,219.0,431.6,212.1,1,1382,1782579379901
3,1,mouse,9,90,400,150,0,0,501.0,583.0,500.0,600.0,1,1629,1782579381530
3,1,mouse,9,90,400,150,5,1,547.0,195.0,568.4,212.1,1,1650,1782579383180
3,1,mouse,9,90,400,150,1,2,392.0,562.0,371.4,553.2,1,1287,1782579384467
3,1,mouse,9,90,400,150,6,3,709.0,274.0,673.2,300.0,1,1509,1782579385976
3,1,mouse,9,90,400,150,2,4,300.0,452.0,303.0,434.7,1,1722,1782579387698
3,1,mouse,9,90,400,150,7,5,688.0,425.0,697.0,434.7,1,1358,1782579389056
3,1,mouse,9,90,400,150,3,6,309.0,318.0,326.8,300.0,1,1479,1782579390535
3,1,mouse,9,90,400,150,8,7,618.0,530.0,628.6,553.2,1,1271,1782579391806
3,1,mouse,9,90,400,150,4,8,427.0,190.0,431.6,212.1,1,1504,1782579393310
