iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,mouse,150,500,0,1782894837373,1782894837712,339,0
1,RL,4,mouse,150,500,0,1782894837940,1782894838100,160,0
2,LR,4,mouse,150,500,0,1782894838438,1782894838615,177,0
2,RL,4,mouse,150,500,0,1782894838751,1782894838920,169,0
3,LR,4,mouse,150,500,0,1782894839250,1782894839377,127,0
3,RL,4,mouse,150,500,0,1782894839605,1782894839723,118,0
