iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,mouse,100,350,0,1782894887365,1782894887881,516,0
1,RL,4,mouse,100,350,0,1782894888000,1782894888295,295,0
2,LR,4,mouse,100,350,0,1782894888566,1782894888710,144,0
2,RL,4,mouse,100,350,0,1782894889066,1782894889794,728,0
3,LR,4,mouse,100,350,0,1782894890006,1782894890133,127,0
3,RL,4,mouse,100,350,0,1782894890446,1782894890530,84,0
