iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,3,mouse,9,60,400,150,0,0,495.0,621.0,500.0,600.0,1,4652,1782742180367
1,3,mouse,9,60,400,150,5,1,572.0,147.0,568.4,212.1,0,1074,1782742181441
1,3,mouse,9,60,400,150,5,1,571.0,197.0,568.4,212.1,1,1869,1782742182236
1,3,mouse,9,60,400,150,1,2,365.0,551.0,371.4,553.2,1,1852,1782742184088
1,3,mouse,9,60,400,150,6,3,667.0,300.0,673.2,300.0,1,1402,1782742185490
1,3,mouse,9,60,400,150,2,4,296.0,444.0,303.0,434.7,1,1380,1782742186870
1,3,mouse,9,60,400,150,7,5,688.0,428.0,697.0,434.7,1,1727,1782742188597
1,3,mouse,9,60,400,150,3,6,345.0,313.0,326.8,300.0,1,1318,1782742189915
1,3,mouse,9,60,400,150,8,7,661.0,563.0,628.6,553.2,0,923,1782742190838
1,3,mouse,9,60,400,150,8,7,637.0,554.0,628.6,553.2,1,1674,1782742191589
1,3,mouse,9,60,400,150,4,8,440.0,228.0,431.6,212.1,1,1252,1782742192841
2,3,mouse,9,60,400,150,0,0,493.0,594.0,500.0,600.0,1,1560,1782742194401
2,3,mouse,9,60,400,150,5,1,565.0,199.0,568.4,212.1,1,1635,1782742196036
2,3,mouse,9,60,400,150,1,2,380.0,572.0,371.4,553.2,1,1718,1782742197754
2,3,mouse,9,60,400,150,6,3,656.0,302.0,673.2,300.0,1,1409,1782742199163
2,3,mouse,9,60,400,150,2,4,280.0,436.0,303.0,434.7,1,1912,1782742201075
2,3,mouse,9,60,400,150,7,5,678.0,437.0,697.0,434.7,1,1951,1782742203026
2,3,mouse,9,60,400,150,3,6,323.0,316.0,326.8,300.0,1,1717,1782742204743
2,3,mouse,9,60,400,150,8,7,641.0,557.0,628.6,553.2,1,1394,1782742206137
2,3,mouse,9,60,400,150,4,8,443.0,226.0,431.6,212.1,1,1569,1782742207706
3,3,mouse,9,60,400,150,0,0,508.0,599.0,500.0,600.0,1,1747,1782742209453
3,3,mouse,9,60,400,150,5,1,566.0,223.0,568.4,212.1,1,1222,1782742210675
3,3,mouse,9,60,400,150,1,2,373.0,576.0,371.4,553.2,1,1298,1782742211973
3,3,mouse,9,60,400,150,6,3,664.0,306.0,673.2,300.0,1,1801,1782742213774
3,3,mouse,9,60,400,150,2,4,324.0,432.0,303.0,434.7,1,1551,1782742215325
3,3,mouse,9,60,400,150,7,5,681.0,428.0,697.0,434.7,1,1456,1782742216781
3,3,mouse,9,60,400,150,3,6,333.0,295.0,326.8,300.0,1,1665,1782742218446
3,3,mouse,9,60,400,150,8,7,631.0,546.0,628.6,553.2,1,1319,1782742219765
3,3,mouse,9,60,400,150,4,8,435.0,228.0,431.6,212.1,1,1201,1782742220966
