iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,3,touchpad,9,60,400,0,0,0,497.0,600.0,500.0,600.0,1,2509,1782742631545
1,3,touchpad,9,60,400,0,5,1,565.0,220.0,568.4,212.1,1,1164,1782742632709
1,3,touchpad,9,60,400,0,1,2,370.0,550.0,371.4,553.2,1,1042,1782742633751
1,3,touchpad,9,60,400,0,6,3,676.0,309.0,673.2,300.0,1,1164,1782742634915
1,3,touchpad,9,60,400,0,2,4,312.0,438.0,303.0,434.7,1,1042,1782742635957
1,3,touchpad,9,60,400,0,7,5,707.0,442.0,697.0,434.7,1,1029,1782742636986
1,3,touchpad,9,60,400,0,3,6,335.0,303.0,326.8,300.0,1,1591,1782742638577
1,3,touchpad,9,60,400,0,8,7,634.0,563.0,628.6,553.2,1,1114,1782742639691
1,3,touchpad,9,60,400,0,4,8,430.0,224.0,431.6,212.1,1,1235,1782742640926
2,3,touchpad,9,60,400,0,0,0,506.0,620.0,500.0,600.0,1,1128,1782742642054
2,3,touchpad,9,60,400,0,5,1,571.0,214.0,568.4,212.1,1,1098,1782742643152
2,3,touchpad,9,60,400,0,1,2,376.0,562.0,371.4,553.2,1,1185,1782742644337
2,3,touchpad,9,60,400,0,6,3,682.0,294.0,673.2,300.0,1,1135,1782742645472
2,3,touchpad,9,60,400,0,2,4,309.0,445.0,303.0,434.7,1,1079,1782742646551
2,3,touchpad,9,60,400,0,7,5,707.0,445.0,697.0,434.7,1,1020,1782742647571
2,3,touchpad,9,60,400,0,3,6,330.0,299.0,326.8,300.0,1,800,1782742648371
2,3,touchpad,9,60,400,0,8,7,643.0,550.0,628.6,553.2,1,1120,1782742649491
2,3,touchpad,9,60,400,0,4,8,423.0,213.0,431.6,212.1,1,1428,1782742650919
3,3,touchpad,9,60,400,0,0,0,497.0,609.0,500.0,600.0,1,978,1782742651897
3,3,touchpad,9,60,400,0,5,1,566.0,225.0,568.4,212.1,1,1249,1782742653146
3,3,touchpad,9,60,400,0,1,2,372.0,553.0,371.4,553.2,1,1072,1782742654218
3,3,touchpad,9,60,400,0,6,3,662.0,306.0,673.2,300.0,1,826,1782742655044
3,3,touchpad,9,60,400,0,2,4,306.0,440.0,303.0,434.7,1,1043,1782742656087
3,3,touchpad,9,60,400,0,7,5,712.0,435.0,697.0,434.7,1,1014,1782742657101
3,3,touchpad,9,60,400,0,3,6,311.0,305.0,326.8,300.0,1,1071,1782742658172
3,3,touchpad,9,60,400,0,8,7,624.0,562.0,628.6,553.2,1,1192,1782742659364
3,3,touchpad,9,60,400,0,4,8,418.0,212.0,431.6,212.1,1,1056,1782742660420
