iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,3,pose,100,500,0,1782743245546,1782743246608,1062,0
1,RL,3,pose,100,500,0,1782743247146,1782743248047,901,0
2,LR,3,pose,100,500,0,1782743248694,1782743249595,901,0
2,RL,3,pose,100,500,0,1782743250116,1782743251082,966,0
3,LR,3,pose,100,500,0,1782743251662,1782743252702,1040,0
3,RL,3,pose,100,500,0,1782743253299,1782743254032,733,0
