iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,touchpad,150,500,0,1782579059190,1782579059840,650,0
1,RL,1,touchpad,150,500,0,1782579060254,1782579060627,373,0
2,LR,1,touchpad,150,500,0,1782579060974,1782579061821,847,0
2,RL,1,touchpad,150,500,0,1782579062101,1782579062921,820,0
3,LR,1,touchpad,150,500,0,1782579063226,1782579063863,637,1
3,RL,1,touchpad,150,500,0,1782579064201,1782579064795,594,0
