iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,1,mouse,9,60,550,0,0,0,517.0,672.0,500.0,675.0,1,1661,1782578801436
1,1,mouse,9,60,550,0,5,1,596.0,144.0,594.1,141.6,1,833,1782578802269
1,1,mouse,9,60,550,0,1,2,323.0,607.0,323.2,610.7,1,673,1782578802942
1,1,mouse,9,60,550,0,6,3,738.0,252.0,738.2,262.5,1,749,1782578803691
1,1,mouse,9,60,550,0,2,4,231.0,431.0,229.2,447.8,1,730,1782578804421
1,1,mouse,9,60,550,0,7,5,806.0,441.0,770.8,447.8,0,697,1782578805118
1,1,mouse,9,60,550,0,7,5,783.0,440.0,770.8,447.8,1,1137,1782578805558
1,1,mouse,9,60,550,0,3,6,275.0,264.0,261.8,262.5,1,933,1782578806491
1,1,mouse,9,60,550,0,8,7,671.0,621.0,676.8,610.7,1,706,1782578807197
1,1,mouse,9,60,550,0,4,8,396.0,132.0,405.9,141.6,1,811,1782578808008
2,1,mouse,9,60,550,0,0,0,507.0,701.0,500.0,675.0,1,650,1782578808658
2,1,mouse,9,60,550,0,5,1,582.0,135.0,594.1,141.6,1,795,1782578809453
2,1,mouse,9,60,550,0,1,2,303.0,614.0,323.2,610.7,1,753,1782578810206
2,1,mouse,9,60,550,0,6,3,755.0,266.0,738.2,262.5,1,913,1782578811119
2,1,mouse,9,60,550,0,2,4,228.0,436.0,229.2,447.8,1,809,1782578811928
2,1,mouse,9,60,550,0,7,5,760.0,447.0,770.8,447.8,1,859,1782578812787
2,1,mouse,9,60,550,0,3,6,263.0,238.0,261.8,262.5,1,755,1782578813542
2,1,mouse,9,60,550,0,8,7,687.0,616.0,676.8,610.7,1,750,1782578814292
2,1,mouse,9,60,550,0,4,8,386.0,124.0,405.9,141.6,1,830,1782578815122
3,1,mouse,9,60,550,0,0,0,481.0,655.0,500.0,675.0,1,924,1782578816046
3,1,mouse,9,60,550,0,5,1,588.0,141.0,594.1,141.6,1,712,1782578816758
3,1,mouse,9,60,550,0,1,2,343.0,619.0,323.2,610.7,1,872,1782578817630
3,1,mouse,9,60,550,0,6,3,743.0,242.0,738.2,262.5,1,866,1782578818496
3,1,mouse,9,60,550,0,2,4,211.0,448.0,229.2,447.8,1,586,1782578819082
3,1,mouse,9,60,550,0,7,5,771.0,457.0,770.8,447.8,1,776,1782578819858
3,1,mouse,9,60,550,0,3,6,262.0,256.0,261.8,262.5,1,766,1782578820624
3,1,mouse,9,60,550,0,8,7,672.0,595.0,676.8,610.7,1,667,1782578821291
3,1,mouse,9,60,550,0,4,8,420.0,143.0,405.9,141.6,1,825,1782578822116
