iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,touchpad,60,500,0,1782662486686,1782662487668,982,0
1,RL,2,touchpad,60,500,0,1782662487889,1782662488678,789,0
2,LR,2,touchpad,60,500,0,1782662489062,1782662490057,995,0
2,RL,2,touchpad,60,500,0,1782662490434,1782662491199,765,0
3,LR,2,touchpad,60,500,0,1782662491513,1782662492457,944,0
3,RL,2,touchpad,60,500,0,1782662492806,1782662493766,960,0
