iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,pose,150,500,0,1782894186739,1782894187214,475,0
1,RL,4,pose,150,500,0,1782894187646,1782894188249,603,0
2,LR,4,pose,150,500,0,1782894188647,1782894189252,605,0
2,RL,4,pose,150,500,0,1782894189719,1782894190457,738,0
3,LR,4,pose,150,500,0,1782894190491,1782894191562,1071,1
3,RL,4,pose,150,500,0,1782894192061,1782894192664,603,0
